id,theme,category,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
4423,Healthcare,E-commerce,266351,724755,3051627,4.3,8.0,4.9,6.8,2.4
4424,Transportation,AI,817851,4427275,1808657,9.6,6.2,4.2,1.9,3.4
4425,Real Estate,FinTech,487393,3898263,1147518,7.1,1.3,6.1,7.2,7.1
4426,Entertainment,Media,519661,6915405,358011,5.5,6.2,6.6,2.2,5.3
4427,Finance,AI,237215,0,3385825,3.6,6.5,1.8,1.8,5.3
4428,Entertainment,E-commerce,505535,6852053,2360979,7.0,8.1,7.2,2.7,2.4
4429,Transportation,Medical,542793,7837422,0,1.6,4.3,4.8,1.7,5.1
4430,Retail,GreenTech,140570,6244791,3505066,2.2,3.9,2.0,3.3,7.4
4431,Real Estate,GreenTech,989667,0,0,5.0,6.4,9.9,3.7,3.1
4432,Entertainment,EdTech,610812,0,1491994,4.1,1.4,8.1,0.0,0.6
4433,Real Estate,AI,685585,2712835,4982938,2.3,6.7,5.4,1.9,6.4
4434,Transportation,AI,447993,4014188,4736124,7.9,9.5,5.7,4.6,7.0
4435,Real Estate,FinTech,330045,5663790,1162026,4.1,1.0,2.8,1.6,5.5
4436,Transportation,Logistics,490756,0,2395067,8.4,9.7,4.2,4.8,5.5
4437,Entertainment,Property,657056,9804227,1782879,1.1,7.3,2.5,9.8,4.4
4438,Entertainment,Logistics,784315,2774462,3647088,7.0,2.2,6.2,6.9,5.6
4439,Retail,Property,608785,6623477,3524293,2.4,1.8,5.1,2.4,1.4
4440,Education,Logistics,179048,0,0,6.5,3.5,2.1,7.4,5.1
4441,Healthcare,FinTech,957642,2140071,586969,8.1,5.9,8.9,9.2,9.2
4442,Transportation,Logistics,679094,1520659,3918582,1.4,5.2,2.0,9.7,9.3
4443,Entertainment,E-commerce,410208,0,0,2.9,9.9,4.7,7.4,4.7
4444,Technology,AI,652982,0,1931071,6.9,9.9,7.0,1.4,8.3
4445,Entertainment,Logistics,932252,8829245,4336136,9.3,3.5,2.9,1.6,3.9
4446,Technology,Property,365169,2798610,1225242,8.5,7.7,7.5,5.8,7.4
4447,Environment,FinTech,628691,5151362,2763504,3.3,8.6,6.0,9.1,4.4
4448,Real Estate,Medical,687457,8549483,2210474,7.0,6.1,7.8,1.6,2.5
4449,Real Estate,GreenTech,528726,5815653,0,2.7,8.9,3.6,3.1,6.6
4450,Healthcare,Logistics,648815,9867426,3410472,7.5,7.0,9.0,8.2,9.1
4451,Retail,Medical,376057,1258186,697822,7.0,8.9,4.5,8.9,4.1
4452,Entertainment,AI,382648,641212,3803081,7.3,3.4,2.1,1.9,1.3
4453,Finance,Property,920495,6445060,0,7.4,4.8,5.1,8.2,7.1
4454,Retail,Property,776457,2237571,546520,8.6,6.0,2.9,4.8,5.8
4455,Retail,E-commerce,388696,6695995,4176193,3.6,3.6,10.0,1.6,1.2
4456,Healthcare,E-commerce,658474,4814739,1471272,1.9,4.0,7.0,7.7,7.1
4457,Entertainment,AI,767717,3249951,4253040,8.3,4.8,5.7,8.8,5.6
4458,Education,AI,672139,0,2289001,2.8,2.1,8.4,4.6,7.8
4459,Entertainment,GreenTech,144369,5514956,3854593,2.1,7.6,3.0,3.2,1.3
4460,Environment,Medical,615141,2101632,0,5.3,4.6,6.3,9.0,7.7
4461,Entertainment,E-commerce,967069,1908413,4198999,8.8,7.4,5.5,7.4,7.3
4462,Retail,Medical,867622,7352169,4405644,8.8,1.5,3.6,0.5,0.5
4463,Education,EdTech,969822,0,1608877,8.7,9.5,7.7,0.8,0.4
4464,Environment,Logistics,460938,0,455156,8.1,3.4,5.5,7.0,4.3
4465,Education,Media,768700,4282049,4570312,4.7,8.5,9.9,5.0,5.3
4466,Healthcare,Logistics,660285,0,1628112,7.5,5.1,6.0,7.4,3.3
4467,Transportation,Property,477035,6399408,1214881,2.9,3.2,4.2,7.1,8.0
4468,Environment,GreenTech,113263,9900818,0,4.0,5.8,7.1,7.3,8.5
4469,Healthcare,Property,925026,7780882,3739309,2.0,3.0,2.5,8.4,2.9
4470,Entertainment,Logistics,568751,0,4588176,7.7,6.9,3.8,9.3,9.1
4471,Transportation,Property,199823,8428235,0,7.5,7.3,2.2,8.7,1.9
4472,Real Estate,EdTech,733261,1674249,1368681,8.2,8.1,5.0,1.7,4.0
4473,Real Estate,AI,333179,7417085,4596677,4.5,8.7,9.8,7.8,1.2
4474,Finance,Logistics,543674,7587583,203509,8.3,9.8,6.2,8.8,4.7
4475,Healthcare,Media,731958,5942158,2965998,6.2,1.9,8.5,0.4,0.9
4476,Environment,Medical,956856,0,3849986,7.8,8.7,8.6,3.8,1.1
4477,Healthcare,Media,541768,6005073,3680318,3.9,4.9,6.4,8.3,6.4
4478,Technology,Logistics,734626,7142629,0,9.8,1.7,8.9,6.7,9.1
4479,Healthcare,Logistics,233997,6312680,2347263,9.5,8.1,7.2,5.9,1.2
4480,Real Estate,EdTech,376183,9131178,4925432,2.8,6.9,4.5,1.6,6.1
4481,Environment,Media,440302,0,2237812,1.5,6.7,1.5,7.5,8.2
4482,Finance,EdTech,339772,0,977339,6.7,4.2,3.0,0.9,0.6
4483,Education,Property,644937,7864040,954799,7.3,3.5,8.2,8.4,6.9
4484,Real Estate,E-commerce,270309,4644361,1096865,2.0,8.3,6.3,3.0,6.5
4485,Entertainment,Media,269919,1991804,2220922,2.2,3.4,4.4,7.2,7.8
4486,Finance,GreenTech,396570,8578255,1865059,1.2,3.1,9.5,3.7,3.0
4487,Retail,Logistics,588078,3419068,2995759,6.6,6.1,4.6,0.0,0.6
4488,Environment,E-commerce,114468,3855635,4872955,9.9,5.3,2.3,2.0,9.6
4489,Environment,Logistics,391668,4338826,541907,2.5,8.2,6.4,0.8,0.5
4490,Entertainment,Medical,657164,5475572,2699385,4.4,1.2,8.2,5.9,9.8
4491,Finance,EdTech,783780,4827331,4560284,5.3,5.9,1.7,7.2,4.2
4492,Environment,GreenTech,318363,523591,0,8.5,8.7,9.7,7.3,9.2
4493,Retail,Media,933993,6773614,0,4.7,7.0,2.3,6.7,3.0
4494,Retail,AI,921808,4355367,0,7.0,9.9,3.5,3.3,9.7
4495,Retail,EdTech,567308,8998010,0,1.7,6.3,5.0,8.1,5.9
4496,Technology,GreenTech,222395,9759677,1096320,6.1,1.2,4.8,5.4,9.0
4497,Healthcare,FinTech,478471,0,3685534,9.1,6.6,4.6,1.0,9.7
4498,Real Estate,AI,143028,1394073,3089148,9.1,5.7,7.0,2.9,4.8
4499,Transportation,Property,229105,1226617,3797726,4.7,8.7,4.7,3.9,8.6
4500,Technology,E-commerce,969788,5500542,2306936,8.2,7.6,7.0,1.2,8.2
4501,Entertainment,Media,437548,8491273,2702556,6.4,4.1,6.2,9.5,2.1
4502,Real Estate,E-commerce,894509,9363570,0,4.0,2.7,2.0,1.6,3.3
4503,Technology,Media,513436,4292328,1550133,4.7,1.8,4.9,7.1,8.8
4504,Entertainment,E-commerce,165517,7732812,4155943,3.8,3.3,2.9,2.5,3.5
4505,Environment,FinTech,903190,8649538,0,1.3,5.4,6.0,5.1,8.5
4506,Entertainment,Medical,467672,1061511,0,2.3,2.9,2.2,9.0,7.4
4507,Retail,GreenTech,425346,0,2565027,9.7,4.6,5.1,3.2,1.5
4508,Finance,E-commerce,355999,676233,0,4.4,3.3,8.0,3.8,8.4
4509,Education,Logistics,148242,2789866,181602,2.6,7.7,8.3,3.8,4.5
4510,Technology,Logistics,781284,0,4718425,6.9,1.4,7.0,4.4,3.3
4511,Environment,EdTech,917927,8191052,3557976,7.2,4.9,4.7,3.7,2.7
4512,Finance,Media,853531,552447,138792,6.5,6.6,7.9,4.6,8.9
4513,Environment,Medical,932679,6924547,4746818,5.9,3.4,7.3,8.8,6.7
4514,Transportation,FinTech,221387,9789489,1995344,6.1,6.5,5.3,9.9,7.2
4515,Education,FinTech,634441,0,4705307,1.9,2.0,3.7,2.8,3.3
4516,Real Estate,EdTech,389044,0,4445101,9.9,6.9,6.8,9.5,6.1
4517,Transportation,AI,272960,1874976,3370714,7.6,1.1,9.7,5.0,5.5
4518,Education,Media,119297,8547610,1107647,3.8,6.7,6.8,8.1,7.6
4519,Technology,AI,679071,8637378,3852805,9.4,6.1,9.4,2.7,5.3
4520,Retail,Medical,442746,6368752,3758100,8.5,7.1,8.9,4.4,9.5
4521,Education,AI,917871,0,1542462,6.4,1.1,1.5,4.5,2.9
4522,Real Estate,GreenTech,121523,3913068,1666537,9.3,5.9,4.7,7.8,2.9
4523,Technology,Medical,853174,5650672,0,4.8,6.3,3.4,9.9,9.6
4524,Entertainment,AI,590346,9242045,3002718,3.8,8.0,1.6,2.9,3.1
4525,Retail,Medical,211836,2239929,0,2.6,1.2,2.8,0.5,0.1
4526,Healthcare,Media,117291,6697052,388892,2.0,8.5,8.4,6.9,1.1
4527,Real Estate,GreenTech,459195,8854826,0,2.4,1.1,4.2,5.1,8.4
4528,Transportation,FinTech,748763,0,189658,2.7,8.3,8.3,7.5,8.4
4529,Entertainment,Property,457121,8090577,2580045,7.3,3.6,2.7,4.8,3.2
4530,Technology,E-commerce,610228,6391891,1298359,1.9,9.4,6.8,2.8,4.2
4531,Technology,E-commerce,868526,8413861,1794750,4.5,9.1,6.6,7.1,1.4
4532,Retail,FinTech,775198,2986818,3410833,2.1,5.5,5.6,4.1,2.0
4533,Healthcare,Logistics,461248,2782435,3762333,9.5,2.7,7.3,7.7,8.6
4534,Real Estate,AI,482550,1999442,1921839,9.7,6.7,1.8,2.7,3.8
4535,Real Estate,Media,416610,0,2723142,9.8,3.4,3.3,8.5,1.8
4536,Retail,AI,758399,9312989,1450387,6.1,9.9,4.9,3.0,8.6
4537,Healthcare,AI,700734,0,172889,6.8,7.0,3.3,8.2,3.1
4538,Finance,EdTech,752110,2831491,0,4.4,1.0,6.6,3.4,8.7
4539,Transportation,GreenTech,185625,4727360,774645,1.4,3.5,9.9,6.7,8.7
4540,Technology,E-commerce,511544,8496632,3232897,2.2,4.0,4.1,2.8,9.5
4541,Retail,E-commerce,635019,2898549,2386096,5.7,7.0,1.6,1.1,8.2
4542,Transportation,FinTech,161564,5275658,3953150,4.9,1.3,7.9,0.9,0.0
4543,Environment,Medical,864430,7256504,194280,4.0,8.8,8.4,5.0,4.9
4544,Technology,Medical,471693,0,4829211,9.6,2.4,4.5,7.4,5.7
4545,Retail,Logistics,499202,0,1298191,3.1,1.6,7.3,5.0,9.2
4546,Retail,Logistics,438495,6503532,0,8.3,9.1,3.2,9.9,4.3
4547,Environment,E-commerce,425281,9711458,3336368,4.0,5.3,6.7,3.0,8.0
4548,Technology,Media,295027,7346234,2741864,8.8,3.3,7.9,9.2,3.8
4549,Healthcare,Property,948161,6787569,2186375,5.5,5.2,8.0,6.9,4.1
4550,Education,Property,538084,1543410,4559163,9.7,7.4,4.8,6.7,8.5
4551,Retail,Logistics,780111,5468581,4471943,4.7,4.9,8.5,6.3,3.1
4552,Entertainment,AI,276370,1718652,873149,7.1,5.5,2.8,1.4,1.3
4553,Healthcare,Media,966989,1183133,2164659,4.5,6.9,9.7,3.3,9.1
4554,Retail,GreenTech,764289,1335755,0,7.8,7.0,3.4,4.0,4.8
4555,Real Estate,GreenTech,496716,2789664,3738390,5.0,4.4,4.2,7.8,8.1
4556,Transportation,Property,192795,6343486,2907716,7.8,8.0,7.1,1.7,3.4
4557,Real Estate,E-commerce,718717,0,160401,4.6,5.1,1.3,9.0,4.6
4558,Entertainment,GreenTech,104351,9994649,1245796,1.1,3.6,9.4,9.1,8.2
4559,Environment,Logistics,880121,2247473,4304478,4.8,1.4,6.6,2.2,2.8
4560,Healthcare,GreenTech,408074,5904973,1600212,9.9,8.7,3.2,5.7,3.8
4561,Technology,EdTech,316552,5376907,2479310,5.5,9.2,4.6,7.9,4.1
4562,Education,AI,579900,5590183,4582012,2.1,1.7,7.5,9.4,2.4
4563,Technology,Medical,867112,9081670,1691845,8.3,1.4,2.6,6.9,6.2
4564,Environment,Property,938150,1946121,4136194,1.6,3.0,8.7,0.2,0.8
4565,Education,Property,501279,6703212,0,2.4,3.1,9.7,4.3,4.9
4566,Education,Medical,811697,0,4348324,8.8,1.3,6.3,1.8,8.7
4567,Real Estate,Media,267892,0,3237958,3.6,6.0,4.1,9.8,9.3
4568,Education,E-commerce,946729,922668,4566747,5.1,6.8,5.5,7.6,1.0
4569,Education,Logistics,628664,3829699,1157841,7.8,8.2,8.7,8.7,1.9
4570,Entertainment,Medical,635949,1465768,2162419,7.9,6.4,6.3,1.4,6.0
4571,Entertainment,Property,210631,6532508,447283,5.6,9.0,9.9,9.4,5.1
4572,Finance,Media,836725,6413749,945526,4.6,9.1,7.3,3.3,2.4
4573,Entertainment,GreenTech,209379,954410,1330464,8.1,8.2,8.8,1.9,3.4
4574,Finance,E-commerce,823187,7937807,0,2.8,4.8,8.0,8.9,2.9
4575,Real Estate,AI,430133,9161270,0,9.5,1.1,2.3,6.6,5.1
4576,Education,Property,953068,8533910,3645785,9.4,2.0,2.4,7.4,2.0
4577,Real Estate,GreenTech,424676,4543923,3404914,9.8,2.2,3.1,5.5,5.9
4578,Transportation,GreenTech,245143,0,3641597,3.3,2.7,6.1,1.6,7.5
4579,Environment,EdTech,964511,2135367,3838682,8.2,2.0,4.3,6.4,9.9
4580,Healthcare,Media,803951,3739226,0,4.8,1.7,8.7,3.7,2.8
4581,Technology,AI,258261,6082462,120589,7.1,6.8,8.0,5.2,3.9
4582,Finance,AI,507446,0,1402042,6.3,5.4,3.5,6.0,9.1
4583,Entertainment,Property,587806,4636817,0,9.4,2.3,7.5,1.2,9.8
4584,Finance,E-commerce,356629,7173230,4585442,3.9,2.2,7.7,8.9,2.1
4585,Real Estate,E-commerce,856651,6632147,4660180,4.7,3.7,1.2,9.6,9.1
4586,Technology,Property,379627,0,3102065,2.8,5.7,2.3,2.1,3.4
4587,Finance,FinTech,883565,7061435,0,8.1,1.5,4.5,1.7,1.0
4588,Retail,E-commerce,946034,4444611,3426906,8.8,9.9,4.1,0.2,0.6
4589,Environment,FinTech,484951,9541157,4594186,5.6,9.8,3.8,8.0,3.3
4590,Technology,Property,559388,2263222,0,1.2,5.2,8.9,7.8,4.1
4591,Transportation,Logistics,475707,2786520,919551,2.2,4.5,2.0,6.3,5.6
4592,Real Estate,AI,863195,3508235,0,1.4,2.2,5.6,1.3,7.8
4593,Finance,Media,896919,0,0,7.0,2.6,3.7,6.9,8.8
4594,Entertainment,Media,154276,4621429,1583510,7.4,6.3,1.9,1.9,8.2
4595,Entertainment,E-commerce,627100,0,2278311,10.0,3.2,1.2,9.7,5.9
4596,Finance,Property,340723,3813634,782753,2.9,6.2,1.6,6.1,6.0
4597,Education,AI,767476,6873882,2970579,1.6,2.7,3.9,6.5,2.5
4598,Technology,Logistics,461452,3789886,4460003,3.8,8.5,3.4,7.8,2.3
4599,Entertainment,Property,479949,2653439,3275008,8.1,9.8,4.5,8.0,2.1
4600,Healthcare,FinTech,902608,0,0,8.7,9.6,4.8,2.9,7.4
4601,Finance,E-commerce,951146,0,2592406,3.8,6.1,4.1,5.8,1.3
4602,Healthcare,Logistics,867339,7216492,4635973,7.7,8.0,2.3,7.2,2.9
4603,Healthcare,Logistics,270567,6083666,1368844,9.2,6.1,8.6,2.5,2.2
4604,Education,EdTech,128218,3719182,1726889,7.1,4.4,4.0,6.0,5.4
4605,Finance,Property,196351,3599739,491382,9.1,4.3,7.2,0.5,0.9
4606,Entertainment,E-commerce,854047,0,1272398,8.2,2.3,2.5,7.1,2.6
4607,Transportation,GreenTech,374808,5878187,3313250,9.9,3.0,9.1,0.0,0.3
4608,Education,Property,800612,6374392,2936838,1.9,9.6,7.4,5.7,4.6
4609,Technology,Media,287208,9145515,1529158,8.2,8.4,7.3,4.9,5.1
4610,Education,Media,998898,0,1184301,8.0,2.8,3.1,5.6,2.3
4611,Education,Medical,357889,9842606,252798,9.9,5.8,3.0,3.9,3.1
4612,Finance,Medical,993607,3438133,0,9.3,5.0,2.2,5.0,6.6
4613,Technology,Property,876974,0,2404230,6.2,4.2,7.6,8.7,9.4
4614,Entertainment,FinTech,606424,8608571,1708181,6.3,5.6,2.7,3.0,1.5
4615,Finance,Media,992585,0,2329753,2.2,3.8,2.7,5.2,9.2
4616,Education,E-commerce,731804,6753915,3780242,6.6,8.8,9.5,8.6,2.9
4617,Real Estate,Media,547671,3039347,4182813,8.3,9.9,5.4,1.4,6.6
4618,Healthcare,E-commerce,358203,3375623,1835256,7.9,3.8,5.7,6.4,8.2
4619,Environment,FinTech,266509,0,4968807,2.3,2.9,6.9,9.9,9.4
4620,Environment,AI,111648,6440524,2685594,1.3,8.8,9.2,1.3,8.0
4621,Real Estate,GreenTech,553766,6373042,2986035,6.2,4.0,8.9,6.3,2.1
4622,Technology,E-commerce,186464,6610854,958333,8.3,9.6,4.2,5.0,9.7
4623,Transportation,FinTech,348206,9662234,3498955,2.5,3.0,8.9,8.7,4.9
4624,Finance,Media,197678,0,452154,8.0,4.1,7.1,4.8,2.2
4625,Real Estate,Logistics,608586,4122536,3184408,4.4,3.2,7.5,4.6,9.6
4626,Transportation,Medical,856012,8647001,1512234,5.8,4.5,2.4,8.5,3.8
4627,Finance,GreenTech,979440,5956800,205190,1.6,6.6,4.9,4.8,4.4
4628,Environment,E-commerce,622557,8189834,2631500,2.3,5.2,8.6,8.7,6.7
4629,Transportation,Medical,103320,3056023,0,2.2,9.5,1.8,1.9,1.8
4630,Entertainment,AI,602159,8920071,3175667,4.0,5.6,1.5,9.9,5.6
4631,Environment,Media,181903,3695683,189887,3.2,7.5,4.3,2.1,9.5
4632,Real Estate,AI,875236,8882761,2166186,6.6,2.6,2.3,0.0,0.9
4633,Environment,FinTech,943034,4327734,0,7.6,4.6,2.9,2.0,8.0
4634,Technology,E-commerce,782312,4665921,2309970,9.8,9.5,4.3,5.3,8.6
4635,Healthcare,Media,938789,1891509,1973687,1.2,1.8,6.9,0.6,0.2
4636,Entertainment,EdTech,883775,9905828,4027408,2.8,7.8,3.7,0.8,0.3
4637,Transportation,E-commerce,115325,0,4477052,6.8,7.2,1.1,1.9,4.0
4638,Environment,Property,126239,1809489,3861439,6.2,5.4,6.0,6.8,8.4
4639,Retail,Medical,270777,0,481275,1.0,2.0,9.6,7.1,7.9
4640,Finance,Medical,352735,4541371,2181118,5.1,7.1,5.8,9.2,2.7
4641,Technology,Property,536142,0,4611826,5.8,1.7,2.3,8.9,5.0
4642,Entertainment,Media,780299,4219459,1723961,1.0,2.5,3.1,4.5,7.2
4643,Healthcare,Medical,986818,0,0,5.1,2.7,5.3,4.6,9.3
4644,Education,EdTech,809748,7745402,2020747,5.9,6.8,6.6,7.1,6.4
4645,Technology,Media,109331,934499,4976322,2.7,5.5,4.8,5.3,2.9
4646,Education,EdTech,855036,2884754,2933461,4.6,4.9,8.1,3.4,5.1
4647,Finance,Medical,779069,0,3333216,5.5,3.7,9.7,3.2,1.6
4648,Healthcare,Property,587315,4226524,4257732,5.3,8.4,8.2,2.9,7.0
4649,Finance,FinTech,427416,8572649,1764940,4.9,5.2,1.1,8.5,1.4
4650,Technology,Media,747806,6282630,0,4.3,9.9,4.2,0.1,0.9
4651,Education,AI,691273,3191012,2246801,5.8,4.8,7.0,2.3,3.1
4652,Entertainment,FinTech,708432,1691720,0,2.3,8.8,2.7,6.2,5.6
4653,Real Estate,E-commerce,893986,6739153,2409070,5.1,1.3,2.2,5.5,1.9
4654,Entertainment,Medical,328675,3829329,3357449,5.8,8.6,7.7,5.9,5.9
4655,Technology,GreenTech,603530,0,1404252,8.4,8.4,8.6,5.3,7.4
4656,Real Estate,Media,713034,966822,4760351,1.6,1.3,4.3,4.6,5.6
4657,Education,E-commerce,829259,9641279,3372298,3.0,3.6,7.8,7.4,4.5
4658,Finance,GreenTech,551238,566926,4203821,5.9,5.7,2.4,4.4,7.3
4659,Transportation,Property,342909,4269916,0,9.9,4.3,5.7,6.8,8.9
4660,Transportation,Media,708937,0,963816,7.5,4.4,2.5,9.1,7.0
4661,Environment,E-commerce,359560,6322533,1372523,4.7,7.0,9.1,7.4,3.0
4662,Environment,Logistics,743521,1397183,2965648,1.1,8.5,9.2,8.5,3.2
4663,Finance,E-commerce,971776,7243923,1253701,5.2,6.9,2.1,2.0,7.2
4664,Education,Logistics,465523,6312243,1471757,2.6,8.9,8.6,1.6,6.0
4665,Entertainment,FinTech,974139,8296805,4841941,8.4,9.9,3.9,5.5,8.5
4666,Education,Media,626726,7871277,240885,8.2,3.0,1.2,1.4,5.0
4667,Finance,Medical,452587,9896339,732535,4.1,7.6,4.8,1.2,1.5
4668,Transportation,GreenTech,984635,1078860,2747614,8.4,8.8,6.7,5.7,7.1
4669,Education,FinTech,211100,0,3336547,3.4,1.6,8.3,3.7,6.8
4670,Technology,Property,774921,9070896,1289873,7.4,6.2,8.2,6.5,5.0
4671,Entertainment,Property,803403,7985200,2391800,4.2,3.7,3.2,1.4,8.6
4672,Finance,E-commerce,414791,4890366,2904488,7.3,7.9,4.9,0.0,0.6
4673,Transportation,AI,817505,1454706,655139,4.4,6.5,2.0,0.5,0.0
4674,Education,Property,726002,1538549,1220423,4.8,7.4,8.8,3.6,2.5
4675,Technology,Media,524209,0,3418267,9.7,3.7,6.4,2.6,8.4
4676,Entertainment,AI,885209,2117716,3883231,9.3,5.2,2.2,3.9,7.0
4677,Retail,AI,978247,2353766,0,4.8,6.8,6.2,4.9,5.3
4678,Healthcare,AI,586513,4880945,3867742,4.6,2.9,6.3,2.4,3.2
4679,Transportation,Logistics,281192,4026327,367836,1.3,5.4,6.2,4.2,1.4
4680,Education,EdTech,331192,7471885,3578713,9.5,1.4,9.0,4.1,5.3
4681,Technology,FinTech,815782,5678608,2489262,6.7,8.3,9.4,2.9,2.5
4682,Healthcare,E-commerce,404977,4919688,1468311,8.7,3.1,1.5,4.8,4.5
4683,Retail,FinTech,114819,8937350,1053830,8.8,3.0,4.1,4.7,8.8
4684,Retail,Property,328820,4795491,749322,5.5,3.9,4.9,8.0,8.9
4685,Entertainment,Property,361422,1259766,0,4.7,9.9,7.0,7.5,4.0
4686,Transportation,EdTech,255154,0,4372818,1.6,6.1,6.8,2.8,6.8
4687,Technology,Logistics,743105,3345857,1609579,8.9,3.7,5.4,1.0,4.3
4688,Entertainment,GreenTech,476536,9969593,2387918,1.5,7.6,7.5,7.6,3.8
4689,Technology,Logistics,735491,8781568,0,5.9,1.5,1.2,7.4,9.7
4690,Retail,Medical,831941,1630646,0,6.6,9.2,4.7,6.1,3.8
4691,Healthcare,E-commerce,210498,2392534,0,4.2,3.0,7.9,6.5,3.1
4692,Retail,EdTech,349094,8932381,1399177,7.5,3.6,5.4,3.2,2.5
4693,Finance,Logistics,869127,3863296,0,6.9,1.2,2.0,6.2,8.1
4694,Finance,Medical,149124,1972411,0,7.0,8.8,6.8,3.4,8.0
4695,Finance,E-commerce,335886,0,2590046,9.1,3.7,3.5,8.4,7.5
4696,Retail,AI,818820,0,2955350,2.6,5.3,2.9,2.6,8.1
4697,Environment,FinTech,434393,1633524,500509,3.8,7.0,9.1,5.9,8.1
4698,Retail,Logistics,682035,5646678,2227331,8.1,5.9,5.7,3.6,4.9
4699,Environment,Logistics,865330,0,3510106,4.5,4.9,2.7,3.1,2.1
4700,Transportation,GreenTech,207823,4476096,2913320,2.4,4.3,3.9,6.4,9.6
4701,Healthcare,Media,861519,9049304,0,8.5,3.6,7.6,9.4,1.3
4702,Entertainment,Media,285215,9421060,1620705,5.5,2.7,9.1,6.4,6.4
4703,Transportation,Logistics,581135,0,1429851,3.1,4.2,1.5,8.8,1.9
4704,Healthcare,Medical,171638,2669957,2253919,8.8,3.9,7.9,4.0,7.4
4705,Education,Media,315296,9755044,4145948,1.2,7.3,8.6,8.2,3.1
4706,Retail,GreenTech,674662,8394391,377206,2.7,9.4,8.9,8.9,3.6
4707,Education,EdTech,860113,4596657,3156195,9.5,1.9,3.5,9.6,4.6
4708,Education,FinTech,948259,4507057,1924362,5.4,3.1,2.9,1.5,7.8
4709,Healthcare,Property,315496,3536257,3938020,8.4,9.3,1.5,8.2,2.0
4710,Entertainment,Logistics,594100,0,0,8.7,7.5,7.6,6.5,8.4
4711,Real Estate,FinTech,194760,0,3140297,1.7,8.6,2.8,1.8,1.2
4712,Finance,Property,181117,6776783,913550,1.4,1.3,3.6,2.5,1.0
4713,Transportation,AI,884119,1589053,0,6.1,3.3,9.1,2.0,4.9
4714,Education,Medical,341275,9725164,3920078,5.1,4.7,3.0,7.3,9.0
4715,Education,Medical,183446,3616314,2084913,5.5,5.2,3.6,5.0,1.6
4716,Retail,Property,829787,0,1952156,4.7,7.2,1.2,6.0,3.1
4717,Environment,E-commerce,393027,3579921,4776920,8.6,8.7,5.6,5.9,1.6
4718,Finance,FinTech,280526,6074667,2349304,4.3,8.2,9.7,3.8,6.6
4719,Retail,Logistics,333550,0,2911855,5.9,6.0,8.0,1.2,3.7
4720,Retail,Medical,555555,9154304,3388572,4.8,9.8,5.9,9.6,5.1
4721,Real Estate,AI,255290,7742398,0,5.2,1.5,3.3,8.5,8.9
4722,Entertainment,Logistics,508298,2373852,1852188,3.8,6.2,8.7,4.6,1.7
4723,Real Estate,AI,781873,1897313,0,2.1,6.2,2.8,1.1,7.7
4724,Real Estate,Property,178388,9628418,4865974,4.7,2.0,9.2,5.1,8.2
4725,Finance,Media,658465,7759806,706733,6.0,6.6,6.2,8.3,7.2
4726,Technology,Property,399239,3783608,1855537,6.6,6.0,6.7,1.0,0.1
4727,Real Estate,AI,415680,4855092,0,3.0,3.2,9.2,9.7,8.2
4728,Transportation,E-commerce,213286,6599926,0,7.7,10.0,5.7,5.0,3.4
4729,Transportation,Media,140290,2356618,4047361,8.0,2.1,5.5,1.6,2.0
4730,Retail,Logistics,608790,3580775,1734147,6.8,2.1,7.5,5.6,1.5
4731,Real Estate,E-commerce,881937,4843216,260137,6.4,5.9,3.6,3.6,2.3
4732,Entertainment,EdTech,278130,6615402,490883,2.6,5.6,8.7,7.3,1.8
4733,Transportation,E-commerce,636066,4219912,0,9.3,3.0,7.7,5.9,3.3
4734,Retail,Logistics,339613,0,981110,1.6,6.1,9.6,8.2,2.5
4735,Real Estate,Property,291721,0,0,6.2,6.9,5.0,7.5,6.4
4736,Finance,Logistics,725079,8966918,2380843,5.4,5.5,6.9,9.2,1.6
4737,Finance,Logistics,383248,9027262,590879,2.0,1.4,1.2,1.5,9.3
4738,Healthcare,AI,607615,5823380,1873896,3.5,5.4,4.6,3.8,2.8
4739,Education,Logistics,760023,0,3050020,9.0,1.9,8.8,2.1,4.8
4740,Finance,Media,296533,3880392,1157268,7.8,9.3,6.0,1.5,9.1
4741,Transportation,Property,356990,2974821,901181,9.3,4.2,1.2,5.3,3.2
4742,Real Estate,Logistics,613568,2651952,4649320,3.7,3.8,7.5,8.5,6.7
4743,Environment,AI,247636,0,2298674,3.0,4.3,4.5,3.8,1.9
4744,Retail,FinTech,645940,3254149,121932,7.7,2.9,3.1,9.0,6.9
4745,Environment,Logistics,902649,9200524,902733,3.2,3.5,2.9,5.6,3.7
4746,Technology,Media,358431,6467384,1634762,9.4,4.7,3.2,9.0,6.0
4747,Transportation,Media,146251,6389590,2488014,5.4,9.8,9.8,1.6,5.0
4748,Education,AI,221132,0,0,9.3,6.6,6.2,6.1,4.6
4749,Education,GreenTech,612016,4492293,698333,2.6,5.7,6.2,0.0,1.0
4750,Technology,Property,534393,3171043,4690424,2.9,6.2,3.2,6.7,8.9
4751,Real Estate,Property,257968,8183797,3322775,2.6,5.3,7.9,5.6,1.5
4752,Environment,GreenTech,123466,4592116,0,8.2,5.8,9.4,2.0,9.2
4753,Education,Media,622696,1075459,1919621,5.4,6.3,5.7,9.2,3.3
