id,theme,category,start_m,investments_m,crowdfunding_m,team_idx,tech_idx,comp_idx,social_idx,demand_idx
3960,Entertainment,Biotech,710436,7057173,4288363,8.9,2.2,3.9,2.4,9.6
3961,Retail,FoodTech,603041,8113058,0,1.9,9.9,1.6,7.5,8.4
3962,Environment,Medical,725564,4668029,378099,6.6,6.4,7.0,7.1,4.0
3963,Environment,E-commerce,199042,0,515852,8.5,4.9,1.7,0.8,0.2
3964,Retail,Media,354495,5164540,4158608,3.4,4.0,9.6,7.1,7.9
3965,Healthcare,AI,423035,0,3942308,8.5,3.9,5.0,6.2,1.8
3966,Energy,Logistics,177867,6203203,2411620,6.0,1.2,3.9,7.2,1.4
3967,Finance,FoodTech,389064,0,2049122,9.0,8.7,3.6,0.7,0.0
3968,Retail,Logistics,259990,2849864,3904613,3.8,1.7,4.3,2.1,5.9
3969,Food,FinTech,946778,1177284,497784,5.1,1.3,9.0,4.8,8.3
3970,Travel,Biotech,744962,0,666919,1.4,1.0,5.2,7.9,3.2
3971,Environment,Media,932980,5564650,0,4.7,6.0,9.0,2.0,9.5
3972,Transportation,Property,906259,0,1985489,1.4,5.2,5.8,7.8,2.0
3973,Travel,EnergyTech,530630,0,0,9.4,6.3,7.4,2.0,3.8
3974,Security,AI,152742,9849814,1042417,7.8,9.9,1.7,1.4,2.7
3975,Travel,TravelTech,805012,0,1831183,7.7,1.7,8.0,1.6,5.1
3976,Finance,SpaceTech,457833,0,4477890,1.8,1.1,8.7,3.2,5.0
3977,Fashion,Property,232618,8985534,1908432,8.6,6.9,8.4,3.8,4.0
3978,Education,Biotech,856746,5229389,1703095,9.1,2.4,1.9,5.0,3.8
3979,Energy,Media,133702,8260955,962366,5.4,9.2,6.0,4.8,4.0
3980,Education,FashionTech,450053,8548755,2922746,1.6,9.4,1.0,5.0,2.7
3981,Technology,EdTech,533461,3701796,4784530,6.4,6.6,3.8,0.2,0.0
3982,Real Estate,Biotech,633757,2606370,3263620,5.6,9.6,9.9,6.4,8.2
3983,Biotech,EdTech,298534,2971954,442996,4.5,9.6,8.9,5.0,6.7
3984,Real Estate,Media,251346,7983734,0,8.0,2.7,3.4,0.6,0.6
3985,Travel,FinTech,612329,0,0,1.7,9.7,9.7,6.4,2.4
3986,Space,EnergyTech,819207,0,175735,6.4,6.5,1.2,9.5,1.8
3987,Space,Medical,690318,3795447,2976988,8.7,2.2,4.7,6.0,1.7
3988,Biotech,Cybersecurity,180499,2276180,3609189,1.2,10.0,6.3,6.2,9.1
3989,Security,SpaceTech,609620,9036899,4273335,9.7,9.7,1.2,4.3,3.8
3990,Biotech,EdTech,638996,0,0,1.8,5.3,3.8,4.5,4.1
3991,Real Estate,Cybersecurity,625164,3956850,1169499,5.3,6.5,2.1,4.1,4.5
3992,Entertainment,Medical,943984,8353276,4107054,2.1,8.9,7.0,3.3,7.3
3993,Food,Biotech,313630,3460007,4168442,9.5,3.6,4.1,9.4,1.7
3994,Biotech,FoodTech,304763,984038,759385,1.3,9.3,6.5,3.0,1.1
3995,Space,E-commerce,751747,7503180,4482411,2.8,2.0,3.6,7.2,7.0
3996,Entertainment,SpaceTech,396726,740317,0,1.4,5.0,9.8,5.3,2.8
3997,Technology,Cybersecurity,869005,5936238,805125,5.0,4.2,2.3,6.7,10.0
3998,Technology,GreenTech,979267,1414144,4447056,3.1,9.3,2.2,8.2,5.7
3999,Finance,AI,473568,952947,4984782,5.6,2.6,1.8,9.6,4.7
4000,Fashion,Medical,452276,8885473,940238,5.0,4.9,6.5,7.7,3.6
4001,Healthcare,Medical,731768,8642917,3151658,1.6,3.9,5.1,4.3,6.4
4002,Healthcare,TravelTech,347174,5574892,112678,1.5,4.7,4.3,9.2,9.5
4003,Real Estate,Logistics,897845,8439433,0,7.9,2.3,1.6,3.1,1.6
4004,Entertainment,AI,503537,0,920182,5.4,8.2,8.5,9.9,3.7
4005,Security,Media,653208,4865334,1082233,4.0,4.2,6.7,6.0,6.1
4006,Technology,Medical,109999,7276913,767700,5.8,1.8,2.3,1.3,1.9
4007,Travel,E-commerce,838781,1088069,4855735,5.4,4.5,3.8,3.5,6.0
4008,Space,Property,392404,7737479,0,2.4,7.1,4.4,2.7,2.0
4009,Travel,FinTech,465792,0,659421,8.1,6.4,3.4,0.1,0.4
4010,Education,Logistics,162010,0,4354120,3.9,4.0,1.2,4.9,4.8
4011,Fashion,EnergyTech,801207,6981640,4435158,9.8,1.3,2.8,7.5,3.7
4012,Security,GreenTech,541851,9774193,3846491,9.2,8.8,9.8,0.7,0.9
4013,Real Estate,EnergyTech,952454,645678,3962005,3.7,1.2,1.7,1.4,5.9
4014,Education,TravelTech,289045,5003463,2033216,4.5,4.4,6.7,4.1,7.6
4015,Space,EnergyTech,655113,2098109,4447284,8.8,8.4,1.2,6.6,9.6
4016,Entertainment,Logistics,812910,1951994,0,1.4,9.2,1.1,3.7,10.0
4017,Real Estate,Media,520506,5801487,2363341,9.3,3.0,9.2,4.3,7.5
4018,Travel,Property,831583,0,1347400,1.8,1.5,8.6,3.9,1.7
4019,Entertainment,EdTech,149024,7531183,1510003,3.5,7.5,2.3,3.4,9.2
4020,Transportation,EnergyTech,876276,1146429,4046823,6.6,7.7,6.1,5.9,2.4
4021,Real Estate,Property,401809,7197298,1266327,5.4,8.9,2.2,3.2,1.0
4022,Finance,FashionTech,111111,6197061,1832587,8.6,5.1,2.5,7.2,9.5
4023,Real Estate,EnergyTech,232691,1079958,4545721,9.1,1.3,5.9,0.5,0.9
4024,Space,FinTech,886459,877734,720370,2.6,8.6,8.6,4.4,5.9
4025,Finance,Media,986231,0,0,8.4,2.8,3.0,5.0,4.7
4026,Travel,E-commerce,222744,5910741,3583934,2.6,9.9,9.6,5.6,9.2
4027,Entertainment,GreenTech,435725,0,418405,9.5,9.9,1.8,2.4,5.9
4028,Biotech,Cybersecurity,328382,7245693,2826054,2.0,1.8,7.2,3.5,5.7
4029,Environment,E-commerce,379411,6242662,0,3.8,9.1,7.5,3.5,2.0
4030,Travel,AI,350198,2257518,1118192,2.4,3.5,2.9,8.9,8.2
4031,Travel,FoodTech,497420,6860256,4552724,1.9,4.0,9.1,3.4,4.8
4032,Technology,Property,407449,4702501,582899,7.3,5.0,6.9,4.8,7.4
4033,Space,Media,953450,5805686,4828536,2.8,8.1,6.2,9.8,2.4
4034,Education,SpaceTech,654699,0,167658,8.0,5.6,5.4,7.9,4.6
4035,Energy,GreenTech,443980,3479288,2535007,7.2,9.0,6.3,0.8,0.4
4036,Food,Media,327572,8918951,4961116,7.5,8.4,7.0,3.1,5.0
4037,Travel,FashionTech,222109,0,1891999,4.8,5.6,4.7,2.8,8.2
4038,Energy,Media,293906,4709742,0,8.9,5.8,5.0,3.8,9.6
4039,Environment,Biotech,191863,8387505,4426873,10.0,4.2,7.0,5.6,5.9
4040,Real Estate,Logistics,898739,1319047,0,1.8,9.1,3.8,1.8,8.0
4041,Real Estate,Media,472143,6951258,1513101,1.1,3.5,4.0,8.3,8.0
4042,Security,Cybersecurity,697542,8147906,2100110,2.1,3.6,1.5,5.7,5.8
4043,Travel,EdTech,311718,1296251,2700745,1.3,3.2,9.8,10.0,5.2
4044,Entertainment,GreenTech,127073,5473940,0,2.3,7.9,8.4,7.3,1.3
4045,Energy,SpaceTech,217250,816733,4770024,2.9,5.6,1.5,1.4,5.6
4046,Transportation,Biotech,225361,5200705,0,3.7,7.7,3.2,4.6,9.6
4047,Real Estate,SpaceTech,442754,2019801,1326777,8.8,7.4,1.6,9.8,5.8
4048,Energy,Property,499236,7658838,0,8.6,6.9,2.8,5.7,2.0
4049,Environment,EnergyTech,170823,8824730,1049518,6.9,9.1,7.3,6.9,2.7
4050,Education,Media,811414,1238244,1306046,8.5,9.4,9.6,7.2,5.9
4051,Space,GreenTech,180177,7993389,3177713,3.6,1.2,8.4,5.6,3.1
4052,Healthcare,GreenTech,850524,0,1839732,3.0,3.8,2.2,9.4,9.0
4053,Healthcare,Cybersecurity,449274,0,3994521,9.9,5.7,7.7,5.6,3.2
4054,Healthcare,Media,239587,9404380,1168354,1.8,2.4,9.2,2.0,5.0
4055,Space,EdTech,196679,0,4809044,8.1,2.2,6.9,7.6,7.7
4056,Entertainment,FashionTech,254913,0,898641,5.9,6.6,2.0,0.4,0.9
4057,Technology,SpaceTech,686739,7074308,2554820,7.9,5.7,6.3,7.9,3.6
4058,Transportation,Property,234186,8536353,4745192,3.5,7.4,3.8,4.7,6.8
4059,Real Estate,Media,935022,6861722,195801,8.1,4.1,6.8,0.3,0.4
4060,Technology,Medical,796676,0,729772,6.7,7.6,2.3,1.0,0.3
4061,Technology,Logistics,154258,7911814,4453173,6.9,3.0,4.9,4.3,6.0
4062,Fashion,Cybersecurity,996781,8818773,4985954,2.9,4.6,4.9,3.3,5.6
4063,Retail,E-commerce,132739,4542155,325382,3.9,9.5,1.0,6.6,5.4
4064,Fashion,Medical,914705,2635869,127697,5.2,2.0,1.8,8.5,3.6
4065,Finance,E-commerce,429596,1239214,3180357,6.7,2.4,5.0,6.1,8.5
4066,Retail,Property,619268,8506281,4911679,7.6,8.4,2.9,7.7,7.4
4067,Technology,Medical,650463,7491104,1590811,5.3,7.2,8.9,5.3,4.6
4068,Real Estate,E-commerce,515317,9246975,1059361,1.6,1.1,8.4,3.7,3.5
4069,Retail,FashionTech,696895,0,1496749,6.6,4.9,8.4,4.0,2.3
4070,Real Estate,Property,933825,4862992,3795930,3.0,6.2,2.9,6.2,4.8
4071,Entertainment,EnergyTech,876331,0,0,9.2,1.7,4.5,0.6,0.1
4072,Transportation,TravelTech,260092,1374226,0,4.7,8.1,4.6,5.9,7.0
4073,Transportation,AI,788421,3157455,3802442,7.4,3.1,9.6,4.7,2.7
4074,Transportation,Property,216458,5872185,1686104,8.5,8.6,2.0,8.6,3.6
4075,Real Estate,FoodTech,714698,2234505,2048620,8.2,4.0,4.9,6.0,2.9
4076,Energy,GreenTech,347746,1400092,2357363,6.5,7.4,5.1,2.2,5.3
4077,Real Estate,Biotech,672123,9616960,4285646,5.9,7.3,2.1,2.6,4.7
4078,Food,Property,524746,2492750,2289914,2.8,3.1,9.2,4.0,6.0
4079,Security,E-commerce,291945,6744776,1010170,9.3,6.3,9.6,0.3,0.9
4080,Space,FashionTech,820897,9999988,1065446,5.7,4.1,9.9,5.4,5.6
4081,Entertainment,FoodTech,605086,9517379,3024324,9.7,5.4,2.1,2.5,7.7
4082,Security,EdTech,252308,556761,2840656,3.6,1.4,8.5,4.4,9.2
4083,Space,Logistics,557256,7936170,0,9.3,7.2,5.6,2.7,3.7
4084,Biotech,FinTech,931633,8260989,554987,4.5,2.2,8.3,7.3,2.6
4085,Real Estate,FinTech,813982,7662444,0,6.2,9.2,6.6,5.9,4.0
4086,Entertainment,GreenTech,678094,4811175,0,6.0,5.9,7.6,0.6,0.2
4087,Education,EnergyTech,780480,3735554,883151,3.2,3.1,2.7,1.4,6.8
4088,Biotech,Cybersecurity,470620,0,1130323,4.4,1.1,10.0,5.5,4.0
4089,Energy,GreenTech,606872,8255102,1393494,6.9,6.7,6.4,8.0,9.1
4090,Retail,FoodTech,813947,9744685,0,8.9,4.6,2.1,3.3,2.4
4091,Real Estate,SpaceTech,775544,8870297,402768,6.1,7.3,6.0,6.8,7.5
4092,Transportation,GreenTech,672569,1713748,2361556,5.6,7.2,2.5,9.5,3.4
4093,Entertainment,Cybersecurity,245315,5246190,0,9.7,5.9,3.8,4.4,9.2
4094,Energy,Medical,863582,5381134,1722023,5.8,7.9,10.0,7.9,6.9
4095,Education,FashionTech,301543,0,3650970,5.8,8.0,3.1,6.8,8.8
4096,Finance,FashionTech,692589,2365370,949139,1.5,4.0,6.2,2.0,1.7
4097,Retail,FinTech,269785,0,0,1.2,3.7,3.8,2.5,4.2
4098,Education,GreenTech,376165,8264395,539659,10.0,4.6,8.9,0.4,0.8
4099,Food,Property,228302,0,1860649,5.4,3.1,8.2,7.1,9.8
4100,Education,AI,766962,1330429,4637734,8.8,6.0,5.4,8.5,7.2
4101,Finance,Property,853065,7259848,1916915,1.2,8.1,7.3,4.6,6.0
4102,Real Estate,EnergyTech,905164,8329927,3064105,6.6,6.5,2.8,2.1,9.1
4103,Food,Media,249884,2657348,3659266,3.3,10.0,5.7,9.2,9.6
4104,Space,AI,345537,643223,1866487,5.9,2.5,7.5,6.3,5.3
4105,Biotech,Property,747386,0,0,3.3,7.0,3.1,2.8,7.1
4106,Healthcare,FinTech,778021,7105083,2816237,7.0,1.6,7.3,4.2,1.5
4107,Transportation,FinTech,201049,3789863,4514301,5.6,4.0,7.9,1.9,8.8
4108,Food,Logistics,763556,7942490,863898,7.3,9.8,3.7,0.5,0.5
4109,Fashion,FinTech,549862,1295272,4645264,2.2,5.1,2.2,1.2,3.3
4110,Education,FoodTech,184069,5736979,1126021,7.1,4.0,2.9,8.4,2.4
4111,Transportation,FoodTech,471857,5034930,0,5.8,8.8,6.5,0.7,0.4
4112,Entertainment,EdTech,467020,3482303,2145752,3.8,3.9,2.0,6.7,2.1
4113,Food,EnergyTech,658474,3883784,0,4.8,1.8,6.9,3.3,4.8
4114,Finance,EdTech,323376,1413834,3977892,9.4,3.0,4.2,6.7,7.6
4115,Travel,Medical,963339,6530140,4644509,9.6,6.0,6.4,3.3,5.9
4116,Education,Media,519555,4571582,2320585,8.9,1.4,7.9,7.5,5.9
4117,Finance,FashionTech,369728,0,4219338,2.6,1.3,7.3,3.7,8.4
4118,Space,Property,556904,2321007,2900947,10.0,6.9,3.9,4.8,7.5
4119,Food,Cybersecurity,844357,8457518,0,5.0,4.6,1.4,2.5,9.4
4120,Security,GreenTech,355226,5604025,125829,8.9,9.0,9.2,9.3,9.7
4121,Biotech,FinTech,484667,3393373,1607959,2.1,7.4,9.8,0.1,0.8
4122,Food,FinTech,253739,2582847,3294025,6.4,5.8,6.2,5.2,7.2
4123,Finance,TravelTech,248350,6926191,571407,4.9,4.0,7.8,7.7,3.3
4124,Finance,Medical,612015,9031199,2072559,6.6,9.5,9.9,0.7,0.8
4125,Space,E-commerce,865848,7385707,938238,7.6,9.2,3.5,3.3,4.0
4126,Travel,Biotech,274415,6530999,3749915,9.0,8.3,9.6,4.1,8.4
4127,Environment,TravelTech,304271,5584015,2631428,5.4,8.3,9.5,8.9,8.4
4128,Biotech,Property,845817,0,0,5.4,4.5,9.8,8.0,4.6
4129,Education,EdTech,215487,7411223,3097337,2.4,4.2,5.8,5.7,9.4
4130,Finance,Cybersecurity,391760,3932535,4809055,1.6,3.1,7.3,1.9,7.3
4131,Space,Biotech,413676,3048297,4157242,9.9,6.0,4.5,6.1,8.1
4132,Space,E-commerce,861662,2116818,404774,9.0,9.9,10.0,5.4,4.5
4133,Travel,EdTech,330353,2968811,2427678,7.3,4.8,7.6,3.2,4.9
4134,Space,E-commerce,899282,7415469,3824584,3.1,7.5,8.7,0.1,0.1
4135,Space,Biotech,470520,1164229,2906938,6.3,3.0,3.4,9.8,7.6
4136,Healthcare,Biotech,705525,2569334,0,6.0,3.0,2.9,3.4,5.9
4137,Education,Media,381172,3377467,2528133,6.4,5.6,3.0,0.2,0.2
4138,Security,FoodTech,172108,6133505,4649027,2.6,3.0,5.8,6.5,3.8
4139,Technology,Media,790085,0,3584758,9.0,3.7,4.8,8.0,5.9
4140,Food,GreenTech,619700,0,3836788,7.6,9.9,4.1,8.2,4.7
4141,Technology,GreenTech,715022,9308295,4717237,8.9,4.8,9.2,4.4,9.7
4142,Biotech,Medical,866702,502667,1613546,6.2,1.6,4.6,3.7,7.1
4143,Transportation,EnergyTech,381854,4868719,3010032,1.6,3.0,8.2,6.4,7.5
4144,Real Estate,GreenTech,109779,5285671,3970385,6.4,8.7,9.7,2.3,6.0
4145,Space,Biotech,986255,7107179,0,8.0,2.6,8.8,6.5,6.0
4146,Food,TravelTech,473954,2656135,2151891,8.2,6.9,2.8,8.2,6.7
4147,Biotech,Media,931850,7259426,760748,1.9,8.8,2.9,2.2,4.0
4148,Energy,Logistics,309638,0,4893008,8.2,8.5,5.1,3.1,2.4
4149,Education,EnergyTech,641089,0,1842580,4.5,4.7,6.4,3.8,9.1
4150,Real Estate,Logistics,895509,9400638,0,5.8,5.1,2.8,7.8,2.5
4151,Transportation,AI,570756,2737468,511597,9.0,3.6,5.2,3.8,8.7
4152,Environment,E-commerce,214682,2760751,2071436,9.4,1.3,7.9,6.0,7.2
4153,Energy,Property,417731,0,0,7.7,8.9,6.8,1.3,6.4
4154,Entertainment,Medical,310395,5263520,187494,6.1,2.0,2.1,4.5,7.5
4155,Retail,AI,864972,1188806,2925228,5.2,4.3,3.4,2.3,6.5
4156,Technology,Cybersecurity,355151,1539135,0,7.3,1.1,3.6,7.2,5.1
4157,Biotech,FinTech,155661,1220853,1127880,4.3,2.4,9.8,7.0,3.3
4158,Retail,SpaceTech,613032,8020026,2526185,7.0,9.0,5.0,9.7,8.3
4159,Transportation,EnergyTech,910154,9655570,0,3.3,3.7,5.3,3.8,9.5
4160,Biotech,Media,908491,0,1221953,8.8,7.5,7.5,4.8,9.8
4161,Environment,Biotech,938926,3532092,4034711,5.0,2.5,8.9,2.3,2.1
4162,Energy,GreenTech,952876,1427878,4784788,9.6,4.5,2.7,4.8,9.8
4163,Travel,AI,464953,9369509,3772520,3.3,9.2,4.3,2.4,6.1
4164,Food,Medical,531063,5255000,4492656,3.4,2.7,1.2,6.0,7.8
4165,Retail,SpaceTech,500528,8255051,3642212,1.1,3.5,4.0,4.8,6.5
4166,Energy,FinTech,516925,9478187,3744897,7.6,8.2,1.5,7.4,2.4
4167,Space,GreenTech,612412,0,2017033,4.2,1.7,5.7,9.0,4.7
4168,Fashion,GreenTech,211933,2581305,0,7.8,7.6,8.7,0.9,0.9
4169,Finance,FoodTech,816630,1059019,162258,2.9,7.8,4.4,4.9,1.1
4170,Healthcare,Media,271482,5177978,3745674,5.8,8.9,3.7,1.6,3.9
4171,Finance,AI,444515,5532603,3125408,9.8,6.8,7.0,4.2,5.4
4172,Retail,FoodTech,869354,7093545,2276525,2.3,5.8,2.9,3.5,7.2
4173,Food,FashionTech,866708,8097889,1947815,4.9,8.3,3.6,2.6,9.8
4174,Finance,EnergyTech,517940,994104,0,7.0,7.1,7.2,8.0,4.3
4175,Travel,EdTech,976908,729313,3008049,6.8,4.9,6.3,9.0,1.2
4176,Education,Media,941328,7041695,4704114,1.9,2.1,5.1,6.1,3.9
4177,Biotech,E-commerce,622975,6999214,4277532,5.4,3.7,5.3,4.2,1.6
4178,Education,Biotech,128556,6889848,2056147,2.7,3.9,2.7,8.9,6.8
4179,Real Estate,EdTech,319267,0,126821,1.7,1.5,3.7,5.1,5.7
4180,Energy,Property,397254,0,4146080,2.3,4.1,2.1,5.8,6.1
4181,Environment,GreenTech,885210,2488486,4956115,5.1,2.0,7.0,5.9,6.1
4182,Security,TravelTech,837398,8225657,579812,9.9,7.6,6.5,8.8,7.4
4183,Fashion,FoodTech,571433,7731216,1385266,9.7,9.5,9.6,4.3,9.8
4184,Transportation,AI,425237,2052266,3854835,8.3,9.5,5.8,9.4,1.1
4185,Energy,Cybersecurity,416871,0,0,8.3,9.6,4.0,6.5,6.2
4186,Food,Cybersecurity,528821,9406202,795846,2.2,2.1,5.2,3.3,4.7
4187,Security,SpaceTech,211350,2245926,1594508,5.7,1.1,8.1,5.9,4.9
4188,Energy,Cybersecurity,761371,1709445,4300475,7.4,4.7,3.6,5.1,8.8
4189,Entertainment,Media,562531,0,3842451,7.6,8.1,5.4,4.9,2.7
4190,Education,Property,511279,6929320,0,1.9,6.1,8.0,3.3,2.6
4191,Travel,EdTech,314260,4838628,1054552,5.1,8.6,6.4,3.1,6.2
4192,Environment,Property,849483,0,2131247,5.8,1.8,8.1,6.6,3.8
4193,Biotech,GreenTech,222912,2532156,0,1.5,8.7,5.7,0.5,0.3
4194,Finance,Media,376414,8302425,482030,7.0,3.3,6.3,8.1,6.5
4195,Technology,Media,320637,0,1704732,7.8,3.7,8.7,4.3,2.3
4196,Technology,SpaceTech,287763,3603762,2487121,4.4,9.8,6.3,7.0,3.9
4197,Security,FoodTech,384314,0,3421781,7.4,6.9,9.4,4.0,4.5
4198,Retail,AI,346566,6903902,4999301,2.7,4.1,1.7,9.4,1.1
4199,Finance,Media,899688,6735222,1763703,5.3,8.0,2.7,3.4,9.8
4200,Education,E-commerce,230623,0,113963,9.3,3.3,7.0,4.9,4.4
4201,Transportation,TravelTech,355690,8485311,4555931,1.1,7.2,5.3,0.2,0.3
4202,Education,FinTech,316197,7282613,3223971,1.3,1.9,4.9,6.4,9.7
4203,Finance,Cybersecurity,587761,7056008,2851450,7.6,9.6,7.5,6.6,7.0
4204,Biotech,E-commerce,449798,7136181,209711,6.1,3.9,6.0,0.1,0.6
4205,Real Estate,Property,271930,6461588,0,6.2,5.3,7.2,5.8,1.2
4206,Space,Property,199385,0,0,7.7,3.2,8.7,4.8,7.4
4207,Finance,Biotech,889743,4829678,3556901,4.4,2.2,1.6,4.5,4.9
4208,Education,Media,605141,8826520,2710962,9.6,5.0,4.3,9.0,7.4
4209,Space,EnergyTech,750086,9738945,4083020,1.5,4.2,6.7,0.9,0.8
4210,Real Estate,AI,876614,6467775,694736,1.9,8.2,2.2,7.6,2.6
4211,Food,Cybersecurity,380503,0,1678092,2.2,8.5,5.7,9.9,8.8
4212,Real Estate,SpaceTech,575702,8464319,2570301,6.0,5.8,1.2,2.7,5.3
4213,Transportation,FinTech,103717,0,3461526,9.6,5.2,9.5,3.4,1.4
4214,Finance,GreenTech,445961,1803671,3395609,9.0,8.3,4.8,5.8,8.8
4215,Technology,GreenTech,685934,5510895,3126947,7.7,9.8,1.0,8.2,5.1
4216,Healthcare,E-commerce,549595,0,0,9.7,2.2,6.6,4.6,1.4
4217,Space,FashionTech,818148,5167812,4281821,5.6,9.9,4.7,4.9,7.3
4218,Environment,Media,431881,0,1063474,4.8,9.5,1.4,6.0,8.4
4219,Environment,FoodTech,262158,1625004,3406639,1.8,5.8,2.0,3.4,4.7
4220,Entertainment,Cybersecurity,590739,5007342,1482163,7.0,2.1,2.3,4.8,6.3
4221,Entertainment,FoodTech,596580,571772,2882559,6.4,5.9,2.1,3.3,3.2
4222,Education,SpaceTech,623993,7375272,4968706,5.8,4.2,5.3,6.5,9.8
4223,Security,FoodTech,186949,5319464,1456985,5.8,9.2,2.0,7.2,4.1
4224,Biotech,FashionTech,746042,3216461,4869118,1.8,5.1,7.0,1.4,8.3
4225,Environment,Cybersecurity,970480,6641437,1984785,2.4,7.6,4.1,9.2,5.3
4226,Environment,Medical,568442,0,3613487,9.2,6.2,8.3,2.9,6.4
4227,Healthcare,AI,868162,4591517,2351149,2.7,4.0,2.6,6.6,7.0
4228,Food,Cybersecurity,372908,9579357,3835631,6.6,3.5,5.4,7.1,1.3
4229,Transportation,FashionTech,259059,0,205054,6.4,6.8,5.8,0.5,0.7
4230,Space,AI,547327,5641215,1265335,3.8,9.5,6.3,8.8,9.0
4231,Finance,Biotech,349814,8504176,2313280,2.2,2.5,1.0,0.9,0.4
4232,Energy,Logistics,549714,9957205,0,1.4,6.3,2.0,8.5,4.5
4233,Fashion,FinTech,417780,0,4452941,5.2,3.5,5.0,1.9,2.3
4234,Environment,Media,146819,0,138741,2.0,4.2,6.4,8.4,7.4
4235,Education,EdTech,449374,3630879,2674118,5.5,5.5,8.6,0.9,0.5
4236,Energy,EdTech,586330,3409154,3485624,5.8,7.6,7.6,1.9,9.1
4237,Environment,FashionTech,344403,0,4110002,1.7,7.8,9.5,4.4,5.2
4238,Education,EdTech,403188,6291426,3823247,5.4,6.5,9.5,7.6,1.4
4239,Real Estate,GreenTech,272480,1147251,4777058,5.4,8.9,3.3,9.5,3.3
4240,Environment,Cybersecurity,491945,5176446,1758900,8.1,8.8,9.8,2.8,6.1
4241,Energy,Property,611154,6893000,0,9.2,4.8,4.0,2.9,7.0
4242,Biotech,GreenTech,361593,2432241,0,9.5,7.7,6.4,9.2,9.2
4243,Healthcare,GreenTech,101940,939916,0,10.0,6.7,4.1,2.4,2.1
4244,Travel,GreenTech,267948,1143411,2107155,7.5,9.2,3.1,5.0,6.6
4245,Finance,Media,546042,0,4665257,1.9,9.9,9.7,8.5,8.9
4246,Energy,FashionTech,245373,0,1492603,8.8,5.4,8.4,9.7,5.1
4247,Space,Media,584676,4556128,1684625,8.2,6.9,3.2,5.3,2.0
4248,Real Estate,FoodTech,663091,6276642,774582,2.7,7.6,3.8,2.1,8.8
4249,Environment,E-commerce,950240,4360792,1494554,9.8,6.5,5.1,8.5,2.9
4250,Security,FoodTech,972885,5581196,542939,2.3,8.6,3.8,5.8,8.6
4251,Finance,FinTech,380740,1855515,2127037,5.4,4.8,8.1,3.7,9.1
4252,Technology,Logistics,666673,1811428,1671132,8.6,4.6,1.9,1.1,4.0
4253,Entertainment,Property,938554,6115215,0,8.3,5.5,2.8,9.9,5.2
4254,Finance,Media,205680,0,1117952,5.0,5.1,1.8,4.5,6.8
4255,Space,Media,710374,8601108,773437,9.2,3.6,5.5,9.9,9.5
4256,Retail,FoodTech,556184,6564096,3552910,1.5,9.6,3.9,1.9,8.7
4257,Technology,Logistics,343698,4261088,4895427,5.1,7.1,2.5,0.0,0.6
4258,Space,Cybersecurity,990956,4860503,0,9.5,4.1,4.0,4.4,9.9
4259,Retail,Property,814882,6367813,3157603,6.9,8.6,2.7,2.4,2.3
4260,Energy,TravelTech,580427,0,2303972,6.8,5.5,9.1,0.8,0.2
4261,Biotech,AI,622105,8100746,4383944,1.5,6.3,7.3,2.6,5.8
4262,Biotech,FinTech,439523,8272020,4326801,3.1,5.8,8.4,8.2,6.0
4263,Travel,AI,866282,6073125,3213284,7.4,4.5,4.6,9.8,6.5
4264,Travel,FashionTech,951103,1495576,4688394,7.0,3.3,1.9,9.8,3.4
4265,Retail,FoodTech,750156,9992053,3686462,4.6,3.7,4.7,0.9,0.8
4266,Entertainment,EdTech,102037,0,2619674,3.1,4.4,4.4,7.7,1.8
4267,Fashion,E-commerce,238481,0,0,3.3,2.2,5.0,6.1,2.7
4268,Real Estate,E-commerce,947664,1205997,379206,7.6,5.5,6.7,7.0,8.1
4269,Space,Logistics,582760,6593467,135347,8.7,5.5,1.9,0.2,0.7
4270,Space,SpaceTech,751569,8753071,0,6.9,9.6,5.0,5.6,2.9
4271,Healthcare,EnergyTech,679560,4700289,1462187,3.5,8.1,6.8,1.6,7.1
4272,Environment,Cybersecurity,113104,2258376,4989738,2.8,2.8,9.8,1.5,6.6
4273,Real Estate,Media,275489,0,2021285,7.4,9.2,6.3,3.4,6.2
4274,Environment,FoodTech,986054,2121014,0,8.9,4.6,6.9,3.2,5.2
4275,Retail,EdTech,513970,3938077,596724,2.3,4.3,2.6,9.0,3.9
4276,Finance,FoodTech,247188,0,3448283,6.4,5.5,5.7,3.9,2.3
4277,Real Estate,Cybersecurity,792733,2369955,4820793,4.2,3.2,2.2,6.5,8.2
4278,Technology,Media,231772,7524990,4631355,4.5,5.1,2.2,8.9,1.8
4279,Space,GreenTech,564884,3731300,4991422,1.6,6.6,1.8,3.3,6.5
4280,Transportation,Biotech,533704,8548293,0,1.4,1.4,2.8,1.0,0.9
4281,Entertainment,Property,901448,3534026,3460556,5.3,3.9,5.5,9.4,1.8
4282,Finance,GreenTech,453732,5078688,364552,5.8,7.6,3.8,8.2,6.0
4283,Real Estate,Logistics,530235,7279213,456027,2.2,8.6,5.1,1.2,3.6
4284,Travel,Medical,662877,3363257,3766701,9.2,1.9,4.6,0.2,0.8
4285,Technology,Logistics,242714,8805004,0,9.6,10.0,9.2,2.4,6.2
4286,Biotech,SpaceTech,342797,6112616,1624989,8.5,1.1,6.3,4.0,8.4
